Date,Close,High,Low,Open,Volume
2015-01-01,59.76,59.76,59.76,59.76,0
2015-01-02,60.33,60.8564,59.47,60.54,1200574
2015-01-05,59.47,60.87,59.19,60.81,1288849
2015-01-06,58.77,60.29,57.71,59.78,1511723
2015-01-07,59.67,60.0,58.81,59.06,1039867
2015-01-08,60.7,61.455,59.69,60.0,1697773
2015-01-09,59.73,60.7898,59.71,60.65,987153
2015-01-12,60.61,61.13,59.73,60.67,1100270
2015-01-13,61.41,62.99,60.5813,61.53,1688448
2015-01-14,61.54,61.9995,60.19,60.63,1557435
2015-01-15,61.47,62.1,60.6,61.69,1619752
2015-01-16,62.35,62.42,60.5601,61.09,1618608
2015-01-19,62.35,62.35,62.35,62.35,0
2015-01-20,64.6,64.81,63.11,63.4,1527525
2015-01-21,64.98,65.2,63.77,64.4,2314840
2015-01-22,67.94,67.997,64.55,66.9,2834453
2015-01-23,68.65,69.9,67.701,68.1,1884269
2015-01-26,70.44,70.51,68.65,68.77,2396614
2015-01-27,69.7,70.78,68.94,69.37,1536765
2015-01-28,68.7,70.55,68.4201,70.5,1220732
2015-01-29,71.07,71.4,68.42,68.8,1966727
2015-01-30,67.87,70.8677,67.26,70.37,2236831
2015-02-02,67.32,68.0,65.43,67.7,2284696
2015-02-03,65.18,66.385,64.09,66.0,2928584
2015-02-04,66.7,67.2,65.84,65.96,1824106
2015-02-05,66.82,66.94,65.02,66.8,1354289
2015-02-06,65.92,66.94,65.67,66.57,1570034
2015-02-09,63.51,65.15,62.53,65.15,2120481
2015-02-10,65.37,65.49,63.68,64.19,1965195
2015-02-11,64.51,66.43,64.39,65.9,1561025
2015-02-12,62.75,63.59,61.72,63.57,2823166
2015-02-13,62.56,62.6,61.35,62.16,1697687
2015-02-16,62.56,62.56,62.56,62.56,0
2015-02-17,62.23,63.35,62.11,62.61,1200769
2015-02-18,63.83,63.88,62.06,63.12,1565027
2015-02-19,62.94,65.18,62.77,65.18,2091087
2015-02-20,64.14,64.15,62.4,62.76,1049660
2015-02-23,64.14,65.04,63.53,65.01,1247877
2015-02-24,64.43,64.52,62.4,63.54,1301818
2015-02-25,63.44,64.68,63.34,64.24,1216354
2015-02-26,63.98,64.2,63.01,64.12,1225439
2015-02-27,63.65,64.6,63.59,64.48,1944442
2015-03-02,65.44,65.53,64.32,64.4,1850556
2015-03-03,66.16,66.2,64.81,65.0,1628958
2015-03-04,65.77,66.01,64.85,65.68,1313781
2015-03-05,64.64,65.97,64.51,65.75,1118453
2015-03-06,63.73,64.64,63.5702,64.33,949164
2015-03-09,63.98,64.4899,63.57,63.72,1004350
2015-03-10,64.17,64.56,63.4,63.98,1226588
2015-03-11,65.08,65.32,63.6,64.01,1109284
2015-03-12,67.11,67.28,65.015,65.06,1338478
2015-03-13,66.66,67.86,66.24,67.25,932350
2015-03-16,67.57,67.99,67.16,67.51,1027207
2015-03-17,68.8,69.0,67.51,67.51,1474433
2015-03-18,67.97,69.42,67.48,68.92,1267576
2015-03-19,68.35,68.93,67.6804,68.46,835242
2015-03-20,68.68,68.75,67.63,68.63,1790781
2015-03-23,67.49,69.0,67.49,68.68,1173519
2015-03-24,66.98,67.222,66.28,67.2,1126914
