Date,Close,High,Low,Open,Volume
2015-01-01,164.32,164.32,164.32,164.32,0
2015-01-02,164.06,165.08,162.73,164.71,2117562
2015-01-05,160.36,163.64,160.08,163.0,3692901
2015-01-06,158.65,161.3699,157.744,160.82,3537144
2015-01-07,159.8,160.28,158.94,159.9,3081291
2015-01-08,163.63,163.69,160.52,160.65,3149592
2015-01-09,161.62,164.0,161.27,163.85,2378568
2015-01-12,160.74,162.39,160.02,162.39,2149230
2015-01-13,160.62,164.384,159.45,162.23,2706698
2015-01-14,159.84,160.53,158.5,159.04,1983535
2015-01-15,159.66,161.44,159.3675,160.89,1881406
2015-01-16,162.0,162.18,159.09,159.86,2349676
2015-01-19,162.0,162.0,162.0,162.0,0
2015-01-20,161.94,163.4,160.06,162.72,2096201
2015-01-21,162.54,163.37,161.02,161.66,1597680
2015-01-22,165.89,165.99,162.13,163.26,2225819
2015-01-23,164.02,165.98,163.91,165.75,2249181
2015-01-26,164.24,164.28,161.8001,163.62,3556293
2015-01-27,163.63,165.14,160.94,162.31,4190749
2015-01-28,163.94,166.57,163.76,164.61,3574594
2015-01-29,166.13,166.16,162.88,164.07,2674618
2015-01-30,162.3,165.22,162.3,164.75,3561892
2015-02-02,164.42,164.62,160.89,162.12,2379692
2015-02-03,165.94,166.19,164.71,165.17,2604773
2015-02-04,164.81,165.83,164.24,165.78,2363803
2015-02-05,166.55,166.59,164.75,165.31,2050539
2015-02-06,166.07,167.68,165.56,166.23,1826929
2015-02-09,164.84,165.54,163.84,164.38,2072981
2015-02-10,165.82,166.14,164.6,165.4,1885097
2015-02-11,164.48,164.97,163.47,164.52,1695064
2015-02-12,165.91,165.95,164.85,164.93,1615661
2015-02-13,165.94,166.62,165.33,165.9,1792069
2015-02-16,165.94,165.94,165.94,165.94,0
2015-02-17,166.92,166.92,165.09,165.94,2100869
2015-02-18,167.4,167.51,166.01,166.34,1552002
2015-02-19,167.09,167.55,166.58,167.4,1648814
2015-02-20,168.12,168.27,165.13,166.74,2416631
2015-02-23,168.81,168.8668,167.7045,168.14,1835977
2015-02-24,169.12,169.25,168.07,168.27,1770282
2015-02-25,168.89,169.66,168.62,168.97,2019149
2015-02-26,169.61,169.98,168.64,168.85,1789370
2015-02-27,168.65,169.75,168.555,169.66,1946016
2015-03-02,170.5,170.5,168.12,168.16,2223104
2015-03-03,168.27,169.6,167.36,169.57,2232425
2015-03-04,167.16,168.26,166.46,168.26,1575686
2015-03-05,167.57,167.7,166.69,167.21,1547152
2015-03-06,164.36,166.77,164.01,166.5,2114438
2015-03-09,166.37,166.78,164.51,164.72,1608060
2015-03-10,162.26,164.86,162.25,164.81,2564593
2015-03-11,161.73,163.22,161.66,162.7,1894304
2015-03-12,164.47,164.52,162.57,162.59,1715011
2015-03-13,162.74,164.39,161.78,164.02,2284740
2015-03-16,166.21,166.27,163.58,163.58,2111163
2015-03-17,164.23,165.53,163.38,165.52,2557898
2015-03-18,166.47,166.95,162.05,163.16,3062438
2015-03-19,165.66,166.21,164.85,166.16,1953456
2015-03-20,166.49,167.134,165.39,166.09,4371508
2015-03-23,166.13,166.905,165.83,166.83,2157053
2015-03-24,166.32,167.65,165.53,165.58,2090967
2015-03-25,162.7,166.52,162.66,166.24,2540852
2015-03-26,162.59,163.37,161.21,162.0,2050735
2015-03-27,163.5,163.9,162.02,162.36,1722661
2015-03-30,166.05,166.77,164.2,165.41,1684009
2015-03-31,164.95,166.0,164.62,165.41,2081259
2015-04-01,162.52,164.54,161.9,164.29,2148057
2015-04-02,162.8,163.97,162.12,163.38,1852611
2015-04-03,162.8,162.8,162.8,162.8,0
2015-04-06,165.48,165.99,161.4,161.66,2560334
2015-04-07,166.21,167.57,165.28,165.4,2479504
2015-04-08,166.27,167.22,165.21,166.21,1754434
2015-04-09,166.79,167.18,165.08,166.25,1680624
2015-04-10,167.07,167.7,166.22,167.5,1501941
2015-04-13,165.84,167.3599,165.6,166.76,1860416
2015-04-14,165.99,166.48,164.17,165.32,1915188
2015-04-15,166.44,167.34,165.86,166.72,1995871
2015-04-16,165.89,166.65,165.1,165.73,1662831
2015-04-17,161.71,164.54,161.13,164.53,3063509
2015-04-20,164.51,165.39,162.73,163.0,2394137
2015-04-21,164.0,165.7,163.62,165.65,1970534
2015-04-22,164.67,164.89,162.57,163.81,2228813
2015-04-23,159.66,161.45,158.61,159.54,5703859
2015-04-24,158.99,159.81,157.85,159.81,3043484
2015-04-27,157.98,160.065,157.81,159.48,3448755
2015-04-28,158.33,158.36,156.18,157.69,3387920
2015-04-29,156.97,157.93,156.18,157.42,3078628
2015-04-30,156.39,157.915,156.01,156.82,3510160
2015-05-01,157.68,158.09,156.79,156.79,2160149
2015-05-04,159.02,159.85,157.88,158.4,2240314
2015-05-05,157.91,159.45,157.41,158.86,1947744
2015-05-06,157.64,159.08,156.55,157.92,2203122
2015-05-07,158.61,159.2,157.23,157.23,2112923
2015-05-08,160.6,161.4,160.06,160.25,2025537
2015-05-11,159.9,161.0,159.8,160.26,1708711
2015-05-12,160.07,160.4,158.01,158.71,1864709
2015-05-13,161.31,161.74,160.36,160.43,2587809
2015-05-14,163.15,163.3,161.8,162.09,2462334
2015-05-15,163.3,163.77,162.65,163.15,1923774
2015-05-18,162.87,163.59,162.31,163.0,1748384
2015-05-19,163.12,163.59,162.55,163.07,2075894
2015-05-20,161.9,163.07,161.84,162.42,1978568
2015-05-21,162.06,162.3537,161.8,161.9,2401639
2015-05-22,160.98,162.33,160.66,161.99,1822803
2015-05-25,160.98,160.98,160.98,160.98,0
2015-05-26,159.59,161.32,159.035,160.98,2471109
2015-05-27,161.02,161.31,159.53,159.82,2625930
2015-05-28,160.87,160.89,159.61,160.35,1578079
2015-05-29,159.08,160.79,158.74,160.44,2880519
2015-06-01,158.98,159.76,158.57,159.1,1906559
2015-06-02,159.08,159.88,157.95,158.28,2481192
2015-06-03,160.16,160.5,158.98,159.61,2074495
2015-06-04,158.35,160.38,158.09,159.51,2237628
2015-06-05,157.08,157.97,156.97,157.5,2314771
2015-06-08,156.59,157.41,156.3,156.5,1608614
2015-06-09,156.98,158.26,156.6,156.85,1810752
2015-06-10,159.04,159.57,156.95,156.95,1758925
2015-06-11,159.86,160.36,159.0,159.12,1854228
2015-06-12,158.04,159.99,157.88,159.85,1910513
2015-06-15,155.87,157.32,155.39,157.08,2353009
2015-06-16,156.49,157.04,155.37,155.49,1729688
2015-06-17,156.95,157.59,155.75,156.6,1839387
2015-06-18,159.62,160.24,157.385,157.59,2528893
2015-06-19,158.95,159.88,158.94,159.36,3286587
2015-06-22,159.68,160.7,159.45,159.85,1447412
2015-06-23,159.84,160.87,159.51,160.41,2286400
2015-06-24,157.54,159.96,157.54,159.68,2862870
2015-06-25,155.92,158.32,155.92,157.85,2564048
2015-06-26,157.09,157.99,155.93,156.16,2625489
2015-06-29,153.95,156.44,153.92,155.92,2474876
2015-06-30,154.3,155.3,154.07,155.0,2561158
2015-07-01,155.65,156.43,154.66,156.13,1726793
2015-07-02,155.38,156.08,154.9,156.08,2022399
2015-07-03,155.38,155.38,155.38,155.38,0
2015-07-06,155.08,155.58,153.83,153.89,2172154
2015-07-07,155.43,155.63,153.16,155.14,2865946
2015-07-08,152.71,154.5,152.7,154.08,2613286
2015-07-09,153.75,155.5,153.75,154.59,2069222
2015-07-10,154.95,155.8598,154.5001,154.74,2061321
2015-07-13,156.47,156.77,155.65,156.42,2107208
2015-07-14,156.78,157.08,156.28,156.49,1812274
2015-07-15,156.0,157.0,155.9,156.57,1786207
2015-07-16,157.17,157.94,156.69,157.58,2023869
2015-07-17,156.69,157.37,156.43,156.5,2429011
2015-07-20,157.12,157.65,156.27,156.77,2349080
2015-07-21,155.76,157.1799,155.34,156.75,2743931
2015-07-22,155.41,156.31,154.44,155.59,3067734
2015-07-23,149.5,153.69,149.02,151.92,5168493
2015-07-24,149.33,150.8,148.7,148.86,3433628
2015-07-27,148.71,149.0,147.7,148.64,3117241
2015-07-28,151.11,151.72,148.325,148.85,3277739
2015-07-29,151.45,151.69,150.71,151.44,2176654
2015-07-30,151.57,151.73,150.33,151.0,2120011
2015-07-31,151.34,152.81,151.03,152.53,1619622
2015-08-03,150.12,151.78,148.9439,150.79,2355558
2015-08-04,150.4,151.54,150.11,150.93,1811433
2015-08-05,151.01,153.24,150.92,151.85,1765640
2015-08-06,149.26,151.22,148.9,150.89,1764614
2015-08-07,148.89,150.0,148.1625,148.48,1669711
2015-08-10,151.24,151.4,149.89,150.0,1571784
2015-08-11,148.48,150.0,148.26,150.0,1810485
2015-08-12,148.52,148.71,146.07,147.24,2054319
2015-08-13,147.4,148.5595,147.082,148.0,1792788
2015-08-14,148.28,148.51,147.32,147.66,1401860
2015-08-17,149.24,149.31,146.36,147.43,1648944
2015-08-18,148.31,148.92,147.88,148.63,1706387
2015-08-19,145.87,147.55,145.28,146.2,2525241
2015-08-20,143.35,144.87,143.34,144.51,3279129
2015-08-21,142.09,145.32,141.92,143.52,5442006
2015-08-24,138.58,142.09,134.0,137.12,7359428
2015-08-25,137.64,142.06,137.39,141.86,5435890
2015-08-26,142.72,142.79,138.53,140.0,4562006
2015-08-27,143.9,144.95,141.33,143.75,4104567
2015-08-28,144.21,144.32,142.8,143.02,2664554
2015-08-31,142.14,143.83,142.02,143.0,2514923
2015-09-01,138.5,140.49,137.94,139.48,3671245
2015-09-02,141.24,141.24,139.24,140.54,3312687
2015-09-03,141.74,142.9,141.31,141.94,2606203
2015-09-04,139.84,140.67,139.16,139.94,3195773
2015-09-07,139.84,139.84,139.84,139.84,0
2015-09-08,143.43,143.55,141.52,142.05,2432857
2015-09-09,140.86,145.35,140.57,144.86,2642784
2015-09-10,140.78,141.91,140.15,141.0,2031210
2015-09-11,141.26,141.33,139.77,140.61,2506009
2015-09-14,140.81,141.58,140.03,141.52,2277158
2015-09-15,143.6,143.84,141.04,141.56,2690814
2015-09-16,144.2,144.46,143.21,143.51,2060706
2015-09-17,142.95,145.55,142.52,143.81,2855145
2015-09-18,139.62,141.3,139.21,141.17,6526017
2015-09-21,140.04,141.08,139.35,140.5,2492937
2015-09-22,138.02,138.51,137.25,138.27,2775269
2015-09-23,137.66,138.9,136.86,138.53,2684501
2015-09-24,137.58,138.03,135.39,136.63,2690259
2015-09-25,139.56,140.12,138.57,139.62,3767165
2015-09-28,138.38,139.7,138.3,138.3,3468586
2015-09-29,141.55,142.16,138.43,138.62,4946011
2015-09-30,141.77,143.225,140.5,142.52,3619263
2015-10-01,140.8,142.5,139.58,142.21,2486292
2015-10-02,143.2,143.3,138.57,139.08,3064411
2015-10-05,146.32,146.595,143.63,144.3,2987249
2015-10-06,145.79,146.64,145.4,145.99,2256802
2015-10-07,147.54,148.54,146.1325,146.74,1957149
2015-10-08,149.48,149.56,146.59,146.65,2008665
2015-10-09,149.9,150.65,149.3,149.56,2293990
2015-10-12,150.06,150.56,149.54,150.26,1429298
