Date,Close,High,Low,Open,Volume
2015-01-01,55.52,55.52,55.52,55.52,0
2015-01-02,55.54,56.25,54.97,55.75,1329619
2015-01-05,54.525,55.45,54.5,55.04,1445196
2015-01-06,53.25,54.8,53.21,54.8,1708897
2015-01-07,53.81,54.13,53.03,53.35,1722997
2015-01-08,54.76,55.18,54.08,54.37,1882724
2015-01-09,54.72,55.04,54.12,54.96,1720267
2015-01-12,54.17,54.75,53.86,54.75,1250863
2015-01-13,53.55,55.52,53.27,54.52,2340144
2015-01-14,53.51,54.46,52.93,53.42,2524323
2015-01-15,52.73,54.2,52.67,53.76,1990309
2015-01-16,53.69,53.755,52.21,52.46,1997953
2015-01-19,53.69,53.69,53.69,53.69,0
2015-01-20,54.39,54.69,53.67,54.2,1790554
2015-01-21,54.58,54.87,53.818,54.17,1585106
2015-01-22,54.75,54.76,53.22,54.64,2555727
2015-01-23,54.51,54.96,54.26,54.85,1940277
2015-01-26,54.66,54.93,54.02,54.5,1341127
2015-01-27,53.37,54.11,53.105,53.875,1963314
2015-01-28,52.925,54.32,52.83,53.8,1687796
2015-01-29,53.23,53.61,52.43,52.43,1568515
2015-01-30,52.105,53.36,52.05,52.8,1928787
2015-02-02,52.295,52.47,51.29,52.1,2536001
2015-02-03,53.97,54.04,52.57,52.57,2214496
2015-02-04,53.78,54.15,53.45,53.6,1466507
2015-02-05,54.95,55.01,53.5,53.83,2207611
2015-02-06,55.005,55.89,54.81,55.14,1917791
2015-02-09,54.555,55.11,54.4,54.9,1436564
2015-02-10,55.54,55.6,54.39,54.75,1253540
2015-02-11,55.62,56.0,55.24,55.56,909107
2015-02-12,56.715,56.73,55.9549,56.29,1687354
2015-02-13,57.05,57.24,56.5,56.85,1404801
2015-02-16,57.05,57.05,57.05,57.05,0
2015-02-17,58.81,58.86,56.41,56.65,5685078
2015-02-18,58.38,58.73,57.1,58.29,4095264
2015-02-19,58.65,58.67,58.17,58.36,1837943
2015-02-20,59.13,59.14,58.1801,58.62,1420171
2015-02-23,58.98,58.99,58.39,58.98,1029469
2015-02-24,59.61,59.65,57.82,58.9,1862750
2015-02-25,58.99,59.39,58.8,59.31,1345105
2015-02-26,58.88,59.22,58.59,59.22,1671648
2015-02-27,58.54,59.04,58.51,58.86,1198168
2015-03-02,59.775,59.78,58.54,58.83,1853956
2015-03-03,58.74,59.6,58.44,59.26,1499786
2015-03-04,58.4,58.72,57.945,58.29,1037674
2015-03-05,58.45,58.87,58.18,58.51,985040
2015-03-06,57.93,58.57,57.45,58.12,1584075
2015-03-09,58.46,58.59,57.97,58.18,1313334
2015-03-10,57.2,58.11,57.2,57.87,1381698
2015-03-11,57.29,57.89,57.1,57.34,1412939
2015-03-12,57.51,57.545,56.68,57.09,1010721
2015-03-13,57.53,57.7,56.8,57.41,1276318
2015-03-16,58.795,58.83,57.65,57.81,1367524
2015-03-17,58.76,58.8,58.08,58.38,1845619
2015-03-18,59.67,59.89,58.34,58.52,3023227
2015-03-19,60.0,60.12,59.11,59.465,2724626
2015-03-20,61.07,61.32,59.95,60.39,4481028
2015-03-23,60.4,61.09,60.3,60.68,2177592
2015-03-24,60.36,60.51,60.0,60.24,2737807
2015-03-25,57.56,60.34,57.54,60.29,3767346
2015-03-26,57.415,57.89,56.27,56.8,2847316
2015-03-27,58.84,58.87,57.01,57.15,2521413
2015-03-30,64.81,64.945,61.85,62.24,10493727
2015-03-31,63.0,64.52,62.86,64.19,3694153
2015-04-01,62.57,63.22,62.01,62.97,2374673
2015-04-02,62.24,63.33,61.95,62.2,2200634
2015-04-03,62.24,62.24,62.24,62.24,0
2015-04-06,62.78,62.935,61.33,61.36,2329772
2015-04-07,63.24,63.66,62.28,62.67,2118290
2015-04-08,63.67,63.89,63.02,63.13,2266234
2015-04-09,64.03,64.1,63.23,63.3,1574990
2015-04-10,64.235,64.39,63.8525,64.16,1274002
2015-04-13,63.75,64.65,63.61,64.38,1475249
2015-04-14,62.57,63.86,62.46,63.57,2292615
2015-04-15,63.925,64.06,62.8601,62.96,1557016
2015-04-16,64.105,64.23,63.49,63.525,1453722
2015-04-17,63.42,63.76,63.065,63.5,2449486
2015-04-20,63.72,64.41,63.62,63.8,1509950
2015-04-21,64.37,64.535,63.79,64.13,1435947
2015-04-22,64.49,64.74,63.67,64.305,1021790
2015-04-23,63.59,63.82,62.8,63.02,2707720
2015-04-24,62.53,63.6,61.85,63.6,3916496
