Date,Close,High,Low,Open,Volume
2015-01-01,286.05,286.05,286.05,286.05,0
2015-01-02,285.37,288.93,282.41,288.62,357326
2015-01-05,281.4,288.18,279.99,286.58,293459
2015-01-06,277.82,283.04,273.11,282.0,483153
2015-01-07,279.95,281.765,278.4,280.59,302084
2015-01-08,287.93,288.13,282.98,284.57,361878
2015-01-09,290.75,291.25,286.5,287.93,384465
2015-01-12,291.36,291.76,289.62,290.66,598868
2015-01-13,287.55,296.918,284.83,293.19,486482
2015-01-14,281.37,287.82,279.26,285.92,615493
2015-01-15,279.65,286.98,279.25,281.95,345092
2015-01-16,289.55,290.0,279.04,279.71,440151
2015-01-19,289.55,289.55,289.55,289.55,0
2015-01-20,293.28,293.84,286.21,289.61,375091
2015-01-21,294.92,297.09,292.21,293.27,542728
2015-01-22,294.43,295.4925,289.91,295.0,487176
2015-01-23,298.54,300.0,292.23,294.35,430698
2015-01-26,300.65,301.18,295.46,297.36,432892
2015-01-27,294.75,299.45,293.81,297.96,351165
2015-01-28,290.1,297.68,289.88,297.65,304007
2015-01-29,292.93,292.93,286.15,289.71,328105
2015-01-30,288.83,292.79,288.03,290.61,397527
2015-02-02,291.52,291.75,281.49,289.34,507151
2015-02-03,295.28,295.55,290.62,292.85,365027
2015-02-04,292.32,295.59,287.9,293.79,854761
2015-02-05,279.73,289.73,268.93,288.85,1853220
2015-02-06,274.41,279.87,273.29,279.18,734017
2015-02-09,273.12,275.965,271.67,273.93,685001
2015-02-10,279.44,280.22,275.32,276.45,606406
2015-02-11,279.65,281.424,277.79,279.35,471053
2015-02-12,284.91,285.01,280.09,280.39,374840
2015-02-13,286.61,288.77,284.09,285.82,351139
2015-02-16,286.61,286.61,286.61,286.61,0
2015-02-17,284.23,290.07,281.9,290.07,443616
2015-02-18,282.87,285.63,282.07,283.82,414623
2015-02-19,281.93,283.34,280.9,281.92,491738
2015-02-20,282.4,283.16,281.03,281.92,459413
2015-02-23,279.62,284.27,278.8,281.7,462851
2015-02-24,276.19,279.4099,274.87,278.23,656016
2015-02-25,276.46,278.14,275.36,276.64,338051
2015-02-26,279.4,279.69,275.06,276.0,345188
2015-02-27,278.51,280.42,277.1,279.43,430600
2015-03-02,282.29,283.15,278.76,279.21,632145
2015-03-03,279.2,280.94,275.91,280.66,403382
2015-03-04,278.24,281.74,277.98,278.97,513845
2015-03-05,282.71,283.29,278.01,279.27,335711
2015-03-06,279.16,283.42,278.07,282.15,408500
2015-03-09,280.18,281.69,278.53,278.74,305192
2015-03-10,274.32,278.22,274.06,276.6,365203
2015-03-11,277.03,277.51,273.89,274.06,279987
2015-03-12,283.45,284.47,277.46,277.46,334579
2015-03-13,284.17,286.64,281.45,283.38,305163
2015-03-16,289.32,290.2197,284.07,284.53,468978
2015-03-17,288.91,289.765,283.9,287.46,314078
2015-03-18,292.66,294.04,287.8,288.36,429648
2015-03-19,292.4,293.36,288.91,291.42,378346
2015-03-20,294.45,295.55,291.625,293.19,512463
2015-03-23,294.65,296.19,291.49,293.79,456371
2015-03-24,294.21,295.718,292.84,294.34,420541
2015-03-25,290.26,295.14,290.2,294.17,514406
2015-03-26,291.66,292.74,286.63,289.79,314744
2015-03-27,295.75,295.96,290.91,291.48,349332
2015-03-30,300.0,301.74,296.7,296.7,660002
2015-03-31,296.25,300.99,296.11,298.18,542139
2015-04-01,294.58,297.36,290.45,296.43,536465
2015-04-02,293.68,297.84,290.55,295.0,461650
2015-04-03,293.68,293.68,293.68,293.68,0
2015-04-06,296.7,297.02,290.55,290.87,235746
2015-04-07,298.24,299.72,295.61,296.7,430039
2015-04-08,299.0,300.98,296.9,298.13,574612
2015-04-09,299.4,300.64,297.755,299.9,364077
2015-04-10,300.82,300.99,297.68,299.14,295631
2015-04-13,300.7,302.47,299.01,299.66,388781
2015-04-14,301.07,301.97,297.24,301.04,444752
2015-04-15,302.2,303.39,298.89,301.22,411522
2015-04-16,299.93,307.98,298.79,305.9,737771
2015-04-17,294.67,300.68,292.27,298.32,525402
2015-04-20,299.62,300.41,294.85,295.66,561431
2015-04-21,304.86,305.69,298.962,300.27,539709
2015-04-22,308.33,309.11,302.72,304.75,428753
2015-04-23,309.91,312.0,305.65,306.6,434424
2015-04-24,307.44,309.93,305.9421,309.93,258658
2015-04-27,304.69,308.78,304.02,308.21,338992
2015-04-28,302.38,306.21,300.99,303.0,378699
2015-04-29,300.63,303.12,295.51,301.27,363171
2015-04-30,297.31,304.07,295.15,299.54,408951
2015-05-01,298.59,301.26,297.5401,300.06,312242
2015-05-04,300.56,302.39,297.37,299.77,444372
2015-05-05,300.69,301.28,297.975,300.0,333121
2015-05-06,296.66,302.0,294.89,302.0,402002
2015-05-07,298.11,300.67,294.61,297.72,327733
2015-05-08,303.3,305.68,301.0,301.62,503623
2015-05-11,301.38,305.21,301.16,302.34,379039
2015-05-12,296.67,299.51,293.87,299.51,398355
2015-05-13,297.74,301.32,296.946,298.54,357338
2015-05-14,298.8,301.0,297.786,299.23,314367
2015-05-15,297.48,301.36,296.48,299.69,296475
2015-05-18,300.48,301.07,296.528,297.0,326584
2015-05-19,300.91,303.03,298.844,301.0,226378
2015-05-20,300.0,301.39,298.39,301.39,302407
2015-05-21,297.2,300.97,296.18,299.19,461705
2015-05-22,300.31,301.69,296.542,296.98,339624
2015-05-25,300.31,300.31,300.31,300.31,0
2015-05-26,297.75,300.4,296.1,300.21,406294
2015-05-27,302.28,302.46,297.03,297.98,565077
2015-05-28,300.07,304.02,299.43,301.01,406181
2015-05-29,298.03,301.27,297.29,299.45,412041
2015-06-01,297.14,299.55,296.05,298.83,350585
2015-06-02,298.22,299.77,294.37,297.0,420956
2015-06-03,299.0,301.26,296.85,299.61,525957
2015-06-04,295.19,299.1,294.67,297.4,325529
2015-06-05,295.42,297.67,294.07,294.71,204158
2015-06-08,295.51,297.23,292.44,295.81,499723
2015-06-09,293.53,297.58,290.87,295.47,480942
2015-06-10,299.71,301.6,293.48,294.23,400383
2015-06-11,300.63,302.82,299.4,300.98,285803
2015-06-12,301.55,303.0,299.47,300.0,324618
2015-06-15,299.46,300.81,295.64,298.59,271796
2015-06-16,297.42,301.02,297.16,299.66,315304
2015-06-17,297.7,299.75,296.605,297.54,281042
2015-06-18,301.27,301.95,297.2835,298.85,405565
2015-06-19,302.71,303.27,298.81,300.62,421955
2015-06-22,305.5,307.1,301.68,303.96,416570
2015-06-23,304.18,306.87,302.675,306.26,324294
2015-06-24,303.39,305.5,301.24,304.2,337315
2015-06-25,303.97,306.1,302.405,303.95,459238
2015-06-26,302.95,304.25,301.49,304.25,761726
2015-06-29,291.45,301.75,291.33,301.75,483371
2015-06-30,291.94,294.7,289.38,294.05,469463
2015-07-01,292.86,295.4999,291.284,294.07,328567
2015-07-02,295.72,296.27,291.87,294.81,276805
2015-07-03,295.72,295.72,295.72,295.72,0
2015-07-06,295.9,297.71,291.1,293.68,374124
2015-07-07,298.96,299.73,292.8,296.08,394076
2015-07-08,293.69,298.48,293.145,296.03,480288
2015-07-09,295.44,298.17,294.79,296.78,471848
2015-07-10,301.93,302.39,296.575,300.46,407686
2015-07-13,304.16,305.5,302.21,304.95,232121
2015-07-14,304.9,307.78,303.39,304.6,236921
2015-07-15,300.03,305.22,299.22,305.22,467637
2015-07-16,302.15,306.26,300.437,302.42,476287
2015-07-17,302.37,304.38,299.93,301.7,341307
2015-07-20,302.66,304.755,301.82,302.24,274995
2015-07-21,299.57,304.99,298.71,303.95,297089
2015-07-22,301.69,302.86,298.7,298.7,456349
2015-07-23,284.34,298.98,283.72,298.67,1409884
2015-07-24,274.11,284.999,268.71,284.65,1558398
2015-07-27,267.0,273.66,266.28,273.07,603620
2015-07-28,270.81,272.57,264.9563,267.52,656713
2015-07-29,272.85,275.22,271.5,272.05,948454
2015-07-30,272.51,273.34,267.15,271.2,473144
2015-07-31,275.04,275.24,270.31,273.32,429682
2015-08-03,273.4,276.72,271.31,275.28,420264
