Date,Close,High,Low,Open,Volume
2015-07-29,126.72,126.76,124.74,125.45,1439662
2015-07-30,126.58,126.75,125.43,125.91,962711
2015-07-31,125.67,126.67,125.52,126.66,793806
2015-08-03,125.59,125.832,124.54,125.57,1070694
2015-08-04,125.14,126.36,124.7,125.71,716994
2015-08-05,125.17,127.32,124.8,126.18,831027
2015-08-06,123.7,125.53,123.1,125.23,838182
2015-08-07,123.05,124.3,122.18,123.69,583082
2015-08-10,125.14,125.46,124.18,124.3,838103
2015-08-11,123.42,124.1068,122.88,123.89,959841
2015-08-12,121.85,122.37,119.55,122.22,1674880
2015-08-13,121.62,122.69,121.185,121.81,1363484
2015-08-14,122.96,123.06,121.29,121.76,1340265
2015-08-17,124.14,124.23,121.65,122.6,890129
2015-08-18,122.47,124.34,122.13,123.85,1035104
2015-08-19,120.97,122.12,120.66,121.69,878615
2015-08-20,118.88,120.18,118.6,120.18,1439016
2015-08-21,114.84,118.2,114.71,117.29,2395330
2015-08-24,109.13,114.88,95.52,114.81,2542278
2015-08-25,107.28,113.88,107.28,113.45,2334491
2015-08-26,112.05,112.44,108.24,109.26,2326832
2015-08-27,114.96,115.38,112.4,113.73,1440378
2015-08-28,114.14,114.8299,113.22,114.2,1128649
2015-08-31,112.67,114.97,112.49,113.78,1033752
2015-09-01,109.1,110.555,108.2,110.0,1859021
2015-09-02,109.56,111.48,108.28,110.28,1322063
2015-09-03,109.62,110.85,109.21,109.61,1538826
2015-09-04,108.52,110.48,107.73,109.07,1162238
2015-09-07,108.52,108.52,108.52,108.52,0
2015-09-08,111.07,111.18,109.33,110.99,893121
2015-09-09,108.89,113.01,108.58,112.23,940134
2015-09-10,109.56,110.62,108.282,108.59,1279879
2015-09-11,109.72,109.8,108.33,108.98,1112878
2015-09-14,108.92,109.94,108.55,109.91,640618
2015-09-15,109.84,110.36,108.46,108.98,1017180
2015-09-16,110.63,110.81,109.0,109.71,960279
2015-09-17,109.52,112.34,109.23,110.28,1462280
2015-09-18,107.41,109.19,106.95,108.07,1956784
2015-09-21,108.79,109.62,108.13,108.42,814926
2015-09-22,107.5,107.77,105.84,106.94,1155232
2015-09-23,106.92,108.0099,106.29,107.6,931251
2015-09-24,106.89,107.19,105.37,105.7,1196911
2015-09-25,108.06,108.7,107.33,108.1,850643
2015-09-28,103.79,108.5,103.44,107.01,2013324
2015-09-29,106.45,106.73,103.43,104.38,1648989
2015-09-30,109.13,109.3,107.1,107.65,1602501
2015-10-01,109.61,109.72,107.58,109.06,1270248
2015-10-02,108.59,108.73,104.59,105.82,1504664
2015-10-05,111.88,112.17,107.57,109.88,919376
2015-10-06,111.02,111.7,110.1,111.35,939326
2015-10-07,111.86,113.06,110.32,112.05,1157258
2015-10-08,112.05,112.32,110.89,111.43,1587261
2015-10-09,111.1,112.69,110.2,112.07,1178335
2015-10-12,109.83,111.16,109.38,110.9,993203
2015-10-13,107.99,109.59,107.82,108.94,1123046
2015-10-14,107.57,108.64,107.18,108.1,1202869
2015-10-15,110.62,110.7,108.1,108.7,872325
2015-10-16,111.57,111.82,110.03,110.84,982859
2015-10-19,111.25,111.4599,110.56,110.86,1245449
2015-10-20,112.3,112.71,111.0401,111.28,839623
2015-10-21,111.56,113.62,111.35,112.78,1203551
2015-10-22,114.09,115.6,108.01,110.2,1359641
2015-10-23,116.08,116.26,114.57,115.39,995898
2015-10-26,115.5,116.68,114.98,115.87,778694
2015-10-27,113.0,114.91,112.97,114.68,1510638
2015-10-28,115.98,116.35,113.03,113.49,1738123
2015-10-29,115.41,116.03,114.59,115.31,856178
2015-10-30,115.36,116.0,114.66,115.34,1056745
2015-11-02,117.21,117.65,115.31,115.77,647593
2015-11-03,117.8,118.34,116.42,116.51,1078071
2015-11-04,115.89,118.26,115.755,117.94,1002728
2015-11-05,117.05,117.23,115.84,115.93,749078
2015-11-06,119.28,120.29,117.23,118.88,1377144
2015-11-09,117.39,119.805,116.8,119.62,704054
2015-11-10,116.55,117.58,115.72,116.86,709325
2015-11-11,116.05,117.38,115.79,117.38,654460
2015-11-12,113.75,115.25,113.75,115.1,736048
2015-11-13,112.49,114.32,112.14,113.56,1058631
2015-11-16,113.47,113.52,111.586,112.13,935293
2015-11-17,112.97,114.14,112.68,113.56,892302
2015-11-18,115.47,115.62,113.13,113.7,1090417
2015-11-19,114.97,115.81,114.61,115.56,727453
2015-11-20,114.49,115.62,114.27,114.95,817787
2015-11-23,113.62,115.14,113.55,114.65,863063
2015-11-24,112.6,113.19,111.34,112.98,1176152
2015-11-25,113.02,113.35,112.65,112.98,594988
2015-11-26,113.02,113.02,113.02,113.02,0
2015-11-27,113.51,113.8,112.59,112.9,339023
2015-11-30,112.95,114.21,112.8,113.61,1196421
2015-12-01,114.61,114.78,113.25,113.64,892314
2015-12-02,113.0,115.29,112.765,114.52,945575
2015-12-03,111.3,113.73,110.85,113.4,1010855
2015-12-04,114.94,115.18,111.31,111.56,1062098
2015-12-07,113.31,115.29,112.69,114.49,785859
2015-12-08,111.57,113.35,111.01,112.52,1215675
2015-12-09,108.83,111.85,108.27,110.58,785766
2015-12-10,108.79,110.2,108.41,108.79,1248932
2015-12-11,105.15,107.35,104.44,107.0,2033170
2015-12-14,104.96,106.64,103.08,105.24,1911604
2015-12-15,105.88,107.2,105.75,106.17,1326651
2015-12-16,107.56,107.97,104.62,106.98,1359953
2015-12-17,105.1,107.99,104.8117,107.89,955283
2015-12-18,103.08,104.38,102.65,104.23,2486232
2015-12-21,105.43,105.47,103.54,103.96,1033751
2015-12-22,107.17,107.74,100.08,106.11,1156623
2015-12-23,108.68,108.76,106.8,107.46,830591
2015-12-24,107.94,108.83,107.6127,108.29,367197
2015-12-25,107.94,107.94,107.94,107.94,0
2015-12-28,107.8,107.92,107.01,107.8,559151
2015-12-29,108.58,109.77,108.24,108.56,672690
2015-12-30,107.29,108.83,107.0,108.13,569751
2015-12-31,106.42,107.715,106.13,106.5,730220
2016-01-01,106.42,106.42,106.42,106.42,0
2016-01-04,104.25,104.33,102.6401,103.93,896206
2016-01-05,103.84,105.47,103.14,104.5,805225
2016-01-06,100.31,102.22,99.92,102.22,1738690
2016-01-07,97.13,99.415,96.79,98.0,1624198
2016-01-08,94.94,99.36,94.75,97.9,1531219
2016-01-11,95.66,96.18,94.1,96.04,1878547
2016-01-12,96.15,96.98,94.71,96.81,1031828
2016-01-13,92.41,96.46,92.25,96.34,2012374
2016-01-14,95.09,96.2,91.37,92.95,1535083
2016-01-15,92.83,93.93,91.01,93.76,1477788
2016-01-18,92.83,92.83,92.83,92.83,0
2016-01-19,92.54,94.61,91.69,94.61,1090888
2016-01-20,91.61,92.61,89.0,90.81,1395003
2016-01-21,90.57,93.2,90.43,92.09,1456626
2016-01-22,93.25,93.61,92.08,92.15,1385739
2016-01-25,90.32,93.15,90.02,92.38,1507096
2016-01-26,92.36,92.95,90.455,91.0,1952912
2016-01-27,91.11,94.72,90.73,91.84,2295034
2016-01-28,86.92,92.93,81.4,90.8,4964328
2016-01-29,90.65,90.68,87.19,87.43,2187715
2016-02-01,87.79,90.29,87.5,89.24,1765603
2016-02-02,83.94,86.37,82.92,86.2,2346688
2016-02-03,84.82,85.51,81.19,84.89,2728885
2016-02-04,85.47,86.21,84.24,84.81,1954206
2016-02-05,82.79,85.98,82.49,85.29,1845385
2016-02-08,80.77,82.11,79.319,81.33,2298810
2016-02-09,79.17,80.49,78.8,79.26,1908934
2016-02-10,80.31,81.47,79.21,79.98,2082958
2016-02-11,76.27,78.13,75.995,77.06,2463028
2016-02-12,80.15,80.39,76.16,78.89,2218411
2016-02-15,80.15,80.15,80.15,80.15,0
2016-02-16,82.92,83.27,80.62,81.62,1934452
2016-02-17,84.97,85.42,83.44,84.03,1855182
2016-02-18,84.28,85.48,83.62,85.0,2321318
2016-02-19,82.69,83.69,82.12,83.54,1831007
2016-02-22,84.54,85.19,83.97,84.3,2010710
2016-02-23,83.43,84.31,83.03,84.22,1698413
2016-02-24,83.43,83.79,80.39,82.15,1583603
2016-02-25,84.37,84.8,82.97,83.74,1344620
2016-02-26,86.49,87.335,85.0,85.42,1533342
2016-02-29,83.95,86.42,83.93,86.08,1726459
2016-03-01,88.01,88.16,85.01,85.08,1728713
2016-03-02,87.89,88.16,86.87,88.04,1230147
2016-03-03,89.54,89.92,87.5,88.12,1898116
2016-03-04,90.46,90.7,89.05,89.7,1571952
2016-03-07,89.76,89.91,88.75,89.24,1278892
2016-03-08,88.82,89.68,87.75,88.46,1906501
2016-03-09,88.66,89.6,87.77,89.6,1354314
2016-03-10,88.46,89.88,86.81,89.62,1316927
2016-03-11,92.6,92.68,89.96,90.04,1299849
2016-03-14,91.83,92.44,90.22,91.94,1344971
2016-03-15,90.1,90.75,88.82,90.68,1571853
2016-03-16,91.44,91.71,89.16,89.16,1223404
2016-03-17,93.38,94.12,91.04,91.04,1255931
2016-03-18,94.36,95.24,93.24,93.91,3533125
2016-03-21,94.14,94.525,92.99,93.86,971283
2016-03-22,93.35,93.88,92.52,92.99,1166889
2016-03-23,92.76,94.04,92.39,93.48,1541322
2016-03-24,91.98,92.01,90.6501,91.4,1951683
2016-03-25,91.98,91.98,91.98,91.98,0
2016-03-28,93.39,93.56,91.445,92.0,1350842
2016-03-29,94.17,94.25,91.15,92.64,1344488
2016-03-30,95.57,96.54,94.88,95.0,1992743
2016-03-31,94.01,95.47,93.51,95.11,1958984
2016-04-01,94.67,94.95,92.49,93.7,1491433
2016-04-04,93.18,94.37,92.89,94.37,1482074
2016-04-05,91.91,92.48,90.88,91.63,1652403
2016-04-06,93.24,95.19,92.44,92.47,2739779
2016-04-07,91.04,92.78,90.11,92.07,1694714
2016-04-08,91.3,92.87,91.05,91.85,872997
2016-04-11,92.55,93.57,92.01,92.29,1099760
2016-04-12,94.17,94.27,92.19,92.63,1190753
2016-04-13,97.63,97.64,95.32,95.43,1288097
2016-04-14,97.14,98.13,96.37,97.29,1238691
2016-04-15,96.42,97.45,95.89,97.05,965885
2016-04-18,96.58,96.98,95.5357,96.0,949224
2016-04-19,96.84,97.07,95.99,96.96,960867
2016-04-20,98.76,99.09,96.71,97.21,1204049
2016-04-21,98.83,99.89,98.28,99.1,873109
2016-04-22,99.92,100.39,98.99,99.21,957760
2016-04-25,98.86,99.79,98.02,99.31,721091
2016-04-26,100.24,100.3,99.06,99.42,831075
2016-04-27,101.07,101.43,98.53,99.79,1104190
2016-04-28,98.13,100.995,97.76,100.31,1161659
2016-04-29,95.9,97.84,95.44,97.48,1585949
2016-05-02,97.82,97.94,95.11,96.09,1436447
2016-05-03,95.57,96.13,94.005,95.84,1404596
2016-05-04,94.78,95.765,93.71,94.6,983960
2016-05-05,93.17,95.05,93.04,94.37,1524633
2016-05-06,93.25,93.38,91.9,92.33,1713592
2016-05-09,92.93,93.4,92.55,93.04,1102465
2016-05-10,95.22,95.49,93.55,93.68,1291815
2016-05-11,95.17,96.08,94.775,94.87,1221513
2016-05-12,95.34,96.71,94.31,95.87,1060289
2016-05-13,93.83,96.45,93.48,95.23,1348080
2016-05-16,94.56,95.17,93.47,93.79,1008373
2016-05-17,95.09,96.23,94.02,94.21,1032666
2016-05-18,97.53,97.62,94.25,94.66,1525768
2016-05-19,96.61,97.98,95.52,96.74,1281024
2016-05-20,97.67,98.24,97.11,97.26,883140
2016-05-23,97.55,97.925,96.92,97.38,724053
2016-05-24,99.77,99.925,98.07,98.45,953939
2016-05-25,101.36,102.05,100.01,100.17,992575
2016-05-26,100.17,101.265,100.12,101.25,845898
2016-05-27,101.52,101.54,99.79,100.44,596754
2016-05-30,101.52,101.52,101.52,101.52,0
2016-05-31,101.67,102.31,101.0,101.81,1123963
2016-06-01,102.35,102.7386,99.98,100.64,1103911
2016-06-02,102.02,102.1272,100.73,101.43,698337
2016-06-03,100.5,100.68,99.02,100.1,1030394
2016-06-06,102.02,102.49,100.49,100.63,707254
2016-06-07,101.75,102.43,101.48,102.15,600546
2016-06-08,101.44,102.51,100.77,101.53,691262
2016-06-09,100.67,100.99,99.95,100.96,799680
2016-06-10,99.55,99.67,98.76,99.33,1179664
2016-06-13,98.85,100.14,98.75,98.85,1295299
2016-06-14,96.19,99.17,95.665,98.4,2172724
2016-06-15,96.76,98.09,96.15,96.75,1049678
2016-06-16,96.26,96.34,94.62,95.66,1240195
2016-06-17,96.7,97.3928,96.055,96.33,1328098
2016-06-20,98.29,99.62,97.36,97.36,1131057
2016-06-21,98.69,99.06,98.1,98.94,746109
2016-06-22,99.17,99.65,98.49,98.62,893450
2016-06-23,101.71,101.72,100.48,100.5,1043114
2016-06-24,91.32,96.55,91.3,94.63,3542886
2016-06-27,85.52,88.66,85.205,88.66,2366707
2016-06-28,85.7,87.42,84.92,87.07,3708816
2016-06-29,88.97,89.03,86.21,86.85,1727489
2016-06-30,89.85,89.85,87.6225,89.04,2104121
2016-07-01,89.77,91.62,89.38,89.63,1234536
2016-07-04,89.77,89.77,89.77,89.77,0
2016-07-05,86.85,89.08,86.23,88.82,1507123
2016-07-06,87.33,87.44,84.93,86.15,968576
2016-07-07,88.08,88.845,87.25,87.5,1150683
2016-07-08,90.84,91.26,89.78,89.84,998748
